id,birthdate,career_ast,career_fg,career_fg3,career_ft,career_g,career_per,career_pts,career_trb,career_ws,career_efg,college,draft_round,draft_year,height,name,position,shoots,weight,birth_year,birth_month,birth_day,career_ast normalized,career_fg normalized,career_fg3 normalized,career_ft normalized,career_g normalized,career_per normalized,career_pts normalized,career_trb normalized,career_ws normalized,career_efg normalized,height normalized,weight normalized,attended_college,Point Guard,Shooting Guard,Small Forward,Power Forward,Center,Forward,Guard,career_revenue,adjusted_career_revenue
hurlebo01,1971-06-28,3.3,35.3,27.2,76.9,269,8.1,3.8,1.1,-1.2,38.4,Duke University,1st round,1993,72,Bobby Hurley,Point Guard,Right,165,1971,6,28,1.1293725034087776,-1.0550936959259216,0.39257668806848073,0.4635505131372796,-0.26853677107869944,-0.7552396151521752,-0.7252847266781005,-0.9707736840330092,-0.6765801735906378,-0.9124455286676505,-1.9411249072114054,-1.8576861030930236,1,1,0,0,0,0,0,1,16950000,12211577
hustoge01,1957-11-08,5.1,48.3,25.4,70.8,496,12.7,8.8,1.4,11.9,48.5,Texas Tech University,3rd round,1979,74,Geoff Huston,Point Guard,Right,175,1957,11,8,2.335414201592276,0.5511371268139641,0.28103035117168124,0.07401813268890224,0.40816935274551003,0.10597182596667319,0.27653457479539706,-0.8396980098587272,-0.23413097723955117,0.3025766940740686,-1.3729550851921872,-1.4766086210354963,1,1,0,0,0,0,0,1,90000,86935
iavarma01,1956-09-15,1.0,45.9,0.0,71.0,531,7.9,4.4,3.2,8.0,45.9,University of Virginia,3rd round,1978,80,Marc Iavaroni,Power Forward,Right,210,1956,9,15,-0.4116807776034703,0.2546022056927546,-1.2930124028164887,0.08678968614622626,0.512507301352767,-0.7926835908529946,-0.6050664105012807,-0.05324396481303491,-0.3658524937104854,-0.010201303859443366,0.3315543808654667,-0.1428374338341506,1,0,0,0,1,0,1,0,720000,669792
ibakase01,1989-09-18,0.7,51.4,35.7,76.1,753,17.2,12.3,7.3,63.9,54.5,N/A,1st round,2008,82,Serge Ibaka,Power Forward and Center,Right,235,1989,9,18,-0.6126877273007201,0.9341613999288602,0.9193232789700339,0.41246429930798356,1.1743080039473683,0.9484612792351119,0.9778080858268453,1.7381235822354861,1.5221559090395713,1.0243720739206343,0.8997242028846847,0.8098562713096679,0,0,0,0,1,1,1,0,75127391,37797789
iguodan01,1984-01-28,4.4,46.6,33.3,71.0,1108,15.7,12.1,5.1,96.4,51.3,University of Arizona,1st round,2004,78,Andre Iguodala,Small Forward and Shooting Guard,Right,215,1984,1,28,1.8663979856320272,0.3410915576864411,0.7705948297743009,0.08678968614622626,2.2325929112495464,0.6676314614789657,0.9377353137679052,0.7769019716240844,2.619835212964023,0.6394145380024656,-0.23661544115375133,0.04770130719461309,1,0,1,1,0,0,1,1,136139074,71681893
ilgauzy01,1975-06-05,1.1,47.6,31.0,78.0,843,18.5,13.0,7.3,66.3,47.8,N/A,1st round,1996,87,Zydrunas Ilgauskas,Center,Right,238,1975,6,5,-0.3446784610377203,0.46464777482027847,0.6280633992950574,0.5337940571525602,1.4426055860803149,1.191847121290439,1.1180627880331349,1.7381235822354861,1.6032153037909151,0.21836723309196893,2.3201487579327296,0.924179515926926,0,0,0,0,0,1,0,0,124487723,76936022
ilicmi01,1984-06-02,0.0,0.0,0.0,0.0,5,-48.6,0.0,0.2,-0.2,0.0,N/A,2nd round,2005,85,Mile Ilic,Center,Right,230,1984,6,2,-1.0817039432609694,-5.41662816075038,-1.2930124028164887,-4.447111791203733,-1.055543012002009,-11.370606726334502,-1.4866673957979586,-1.3640007065558553,-0.6428054257775777,-5.531935959685671,1.7519789359135116,0.6193175302809041,0,0,0,0,0,1,0,0,1664000,959015
ilyaser01,1987-05-15,1.1,44.3,36.5,77.3,745,15.4,10.6,5.8,44.9,50.4,N/A,2nd round,2005,82,Ersan Ilyasova,Power Forward,Right,235,1987,5,15,-0.3446784610377203,0.056912258278614646,0.9688994287019446,0.4890936200519267,1.1504593299799952,0.6114654979277366,0.6371895233258559,1.0827452113640759,0.8804357005914304,0.531145231025481,0.8997242028846847,0.8098562713096679,0,0,0,0,1,0,1,0,53816207,27609527
inglida01,1995-05-20,0.5,35.1,23.1,87.5,20,6.7,1.8,1.6,-0.1,39.2,N/A,2nd round,2014,80,Damien Inglis,Small Forward,Right,246,1995,5,20,-0.7466923604322199,-1.0798049393526885,0.13849892069243766,1.1404428463754421,-1.0108267483131848,-1.0173474450579116,-1.1260124472674995,-0.7523142270758725,-0.6394279509962718,-0.8162061446881079,0.3315543808654667,1.229041501572948,0,0,0,1,0,0,1,0,1675000,844323
ingrabr01,1997-09-02,2.9,45.8,32.9,66.2,190,11.7,13.9,4.7,4.5,48.7,Duke University,1st round,2016,81,Brandon Ingram,Small Forward,Right,190,1997,9,2,0.8613632371457781,0.24224658397937068,0.7458067549083456,-0.21972759682954546,-0.504042426506508,-0.08124805253742431,1.2983902622983643,0.6021344060583753,-0.48406411105619557,0.3266365400689545,0.6156392918750757,-0.9049923979492053,1,0,0,1,0,0,1,0,10801080,5319044
irvinby01,1966-12-02,0.8,47.1,35.0,72.2,87,16.0,5.2,1.4,2.1,48.1,"University of Arkansas, University of Missouri",1st round,1989,77,Byron Irvin,Shooting Guard,Right,190,1966,12,2,-0.5456854107349701,0.4028696662533598,0.8759441479546117,0.16341900689016942,-0.8110941038364357,0.7237974250301951,-0.4447753222655212,-0.8396980098587272,-0.5651235058075396,0.2544570020842977,-0.5207003521633603,-0.9049923979492053,1,0,1,0,0,0,0,1,375000,312071
irvinky01,1992-03-23,5.7,46.5,39.0,87.5,508,22.1,22.2,3.6,58.4,52.5,Duke University,1st round,2011,75,Kyrie Irving,Point Guard,Right,193,1992,3,23,2.7374281009867762,0.3287359359730572,1.123824896614166,1.1404428463754421,0.4439423636965696,1.8658386839051901,2.96141030274437,0.12152360075267443,1.3363947960677411,0.7837736139717791,-1.0888701741825784,-0.7906691533319471,1,1,0,0,0,0,0,1,74605018,37509944
isaacjo01,1997-10-03,1.0,41.9,32.7,80.6,102,12.3,8.5,5.0,4.2,48.7,Florida State University,1st round,2017,82,Jonathan Isaac,Power Forward,Right,210,1997,10,3,-0.4116807776034703,-0.23962266284259487,0.7334127174753682,0.6998242520977697,-0.7663778401476112,0.031083874565034454,0.21642541670698706,0.7332100802326572,-0.4941965354001136,0.3266365400689545,0.8997242028846847,-0.1428374338341506,1,0,0,0,1,0,1,0,4186320,2041182
isselda01,1948-10-25,2.4,49.9,20.4,79.3,1218,21.4,22.6,9.1,157.8,50.0,University of Kentucky,8th round,1970,81,Dan Issel,Center and Power Forward,Right,235,1948,10,25,0.5263516543170285,0.7488270742281041,-0.028820584652761695,0.616809154625165,2.5605121783009253,1.7347847689523213,3.04155584686225,2.524577627281178,4.69360472868591,0.48302553903571005,0.6156392918750757,0.8098562713096679,1,0,0,0,1,1,1,0,614000,614000
iuzzomi01,1968-01-22,4.3,45.7,40.4,79.8,122,12.9,9.0,2.0,3.7,52.5,"Pennsylvania State University, Saint Francis University",2nd round,1991,70,Mike Iuzzolino,Point Guard,Right,175,1968,1,22,1.799395669066277,0.22989096226598765,1.21058315864501,0.6487380382684745,-0.7067561552291787,0.14341580166749288,0.31660734685433684,-0.5775466615101631,-0.5110839093066436,0.7837736139717791,-2.509294729230623,-1.4766086210354963,1,1,0,0,0,0,0,1,523500,409880
iversal01,1975-06-07,6.2,42.5,31.3,78.0,914,20.9,26.7,3.7,99.0,45.2,Georgetown University,1st round,1996,72,Allen Iverson,Shooting Guard and Point Guard,Right,165,1975,6,7,3.0724396838155257,-0.16548893256229227,0.646654455444524,0.5337940571525602,1.6542625675407505,1.6411748297002726,3.8630476740705175,0.1652154921441018,2.707649557277979,-0.09441076484154219,-1.9411249072114054,-1.8576861030930236,1,1,1,0,0,0,0,1,154494445,95507633
iveyro01,1981-12-20,1.0,40.6,36.1,70.6,492,8.4,3.3,1.1,4.5,45.9,University of Texas at Austin,2nd round,2004,75,Royal Ivey,Shooting Guard and Point Guard,Right,200,1981,12,20,-0.4116807776034703,-0.40024574511658306,0.9441113538359892,0.06124657923157823,0.3962450157618235,-0.6990736516009458,-0.8254666568254503,-0.9707736840330092,-0.48406411105619557,-0.010201303859443366,-1.0888701741825784,-0.5239149158916779,1,1,1,0,0,0,0,1,8165468,4551718
iwundwe01,1994-12-20,1.0,41.9,30.4,78.7,130,8.3,4.4,2.5,2.5,45.7,Kansas State University,2nd round,2017,79,Wesley Iwundu,Small Forward,Right,195,1994,12,20,-0.4116807776034703,-0.23962266284259487,0.5908812869961242,0.5784944942531939,-0.6829074812618057,-0.7177956394513555,-0.6050664105012807,-0.3590872045530264,-0.5516136066823156,-0.03426114985432838,0.04746946985585768,-0.7144536569204416,1,0,0,1,0,0,1,0,1050000,511963
jackja01,1983-10-28,4.6,44.0,34.3,85.5,867,14.1,10.8,2.9,36.8,48.0,Georgia Institute of Technology,1st round,2005,75,Jarrett Jack,Shooting Guard and Point Guard,Right,200,1983,10,28,2.0004026187635264,0.019845393138463785,0.8325650169391895,1.012727311802204,1.514151607982434,0.36807965587240976,0.677262295384796,-0.18431963898731707,0.6068602433056439,0.2424270790868548,-1.0888701741825784,-0.5239149158916779,1,1,1,0,0,0,0,1,47430938,25002475
jacksbo01,1973-03-13,2.6,41.7,35.4,79.3,755,15.2,9.7,3.1,31.4,47.0,University of Minnesota,1st round,1997,73,Bobby Jackson,Shooting Guard and Point Guard,Right,185,1973,3,13,0.6603562874485285,-0.2643339062693618,0.9007322228205671,0.616809154625165,1.1802701724392115,0.5740215222269169,0.45686204906062633,-0.0969358562044623,0.4244766051151197,0.12212784911242719,-1.6570399962017963,-1.095531138977969,1,1,1,0,0,0,0,1,36689368,22340110
jacksda01,1985-11-07,0.2,44.9,23.5,64.4,138,8.7,2.2,1.5,1.3,45.6,University of Kansas,2nd round,2008,81,Darnell Jackson,Power Forward,Right,253,1985,11,7,-0.9476993101294696,0.13104598855891725,0.163286995558393,-0.33467157794545976,-0.6590588072944327,-0.6429076880497168,-1.0458669031496197,-0.7960061184672999,-0.5921433040579877,-0.04629107285177131,0.6156392918750757,1.495795739013217,1,0,0,0,1,0,1,0,2040809,1122045
jacksfr01,1998-05-04,1.1,43.4,31.4,74.0,61,9.4,8.1,2.2,0.4,49.3,Duke University,2nd round,2017,75,Frank Jackson,Point Guard,Right,205,1998,5,4,-0.3446784610377203,-0.05428833714183881,0.6528514741610127,0.27836298800608367,-0.888602294230398,-0.5118537730968483,0.1362798725891072,-0.49016287872730835,-0.6225405770897418,0.39881607805361036,-1.0888701741825784,-0.33337617486291427,1,1,0,0,0,0,0,1,815615,397680
jacksji01,1970-10-14,3.2,42.8,36.5,82.5,885,13.5,14.3,4.7,35.8,46.7,Ohio State University,1st round,1992,78,Jim Jackson,Shooting Guard and Small Forward,Right,220,1970,10,14,1.062370186843028,-0.1284220674221414,0.9688994287019446,0.8211540099423464,1.5678111244090234,0.25574772876995133,1.3785358064162443,0.6021344060583753,0.5730854954925839,0.08603808012009924,-0.23661544115375133,0.23824004822337677,1,0,1,1,0,0,1,1,31245511,21580672
jacksjo02,1997-02-10,1.9,41.5,29.4,65.0,156,11.2,12.3,4.5,-2.4,45.2,University of Kansas,1st round,2017,80,Josh Jackson,Small Forward and Shooting Guard,Right,200,1997,2,10,0.1913400714882789,-0.28904514969612966,0.5289110998312355,-0.29635691757348864,-0.6053992908678434,-0.17485799178947306,0.9778080858268453,0.5147506232755205,-0.7171098709663098,-0.09441076484154219,0.3315543808654667,-0.5239149158916779,1,0,1,1,0,0,1,1,5090040,2481821
jacksju01,1995-03-28,1.1,44.5,33.5,76.5,149,10.3,7.0,2.7,3.9,52.4,University of North Carolina,1st round,2017,80,Justin Jackson,Small Forward,Right,210,1995,3,28,-0.3446784610377203,0.08162350170538248,0.7829888672072788,0.43800740622263157,-0.6262668805892948,-0.34335588244316056,-0.08412037373506216,-0.27170342177017165,-0.5043289597440316,0.7717436909743361,0.3315543808654667,-0.1428374338341506,1,0,0,1,0,0,1,0,2365560,1153408
jackslu02,1981-11-06,0.8,35.7,36.0,73.2,73,9.3,3.5,1.2,0.2,42.6,University of Oregon,1st round,2004,79,Luke Jackson,Small Forward,Left,215,1981,11,6,-0.5456854107349701,-1.005671209072386,0.9379143351195003,0.22727677417678857,-0.8528292832793385,-0.530575760947258,-0.7853938847665104,-0.927081792641582,-0.6292955266523538,-0.40718876277505417,0.04746946985585768,0.04770130719461309,1,0,0,1,0,0,1,0,6185276,3717753
jacksma02,1975-01-16,0.8,44.6,22.6,81.4,387,14.1,8.4,4.3,13.0,44.7,"Virginia Commonwealth University, Temple University",2nd round,1997,82,Marc Jackson,Power Forward and Center,Right,270,1975,1,16,-0.5456854107349701,0.09397912341876638,0.10751382710999337,0.7509104659270658,0.08323116994005261,0.36807965587240976,0.1963890306775172,0.4273668404926657,-0.19697875464518513,-0.154560379828756,0.8997242028846847,2.1436274585110136,1,0,0,0,1,1,1,0,24691969,15381037
jacksma01,1965-04-01,8.0,44.7,33.2,77.0,1296,16.0,9.6,3.8,91.8,48.1,St. John's University,1st round,1987,73,Mark Jackson,Point Guard,Right,180,1965,4,1,4.278481381999024,0.1063347451321503,0.7643978110578125,0.46993628986594116,2.7930367494828126,0.7237974250301951,0.43682566303115644,0.208907383535529,2.4644713730239465,0.2544570020842977,-1.6570399962017963,-1.2860698800067327,1,1,0,0,0,0,0,1,40375100,28785787
jacksmi02,1964-07-13,2.2,36.9,27.3,67.5,89,7.7,2.1,0.8,-0.2,39.1,Georgetown University,2nd round,1986,74,Michael Jackson,Point Guard,Right,183,1964,7,13,0.39234702118552883,-0.8574037485117817,0.39877370678496965,-0.13671249935694077,-0.8051319353445925,-0.8301275665538141,-1.0659032891790896,-1.1018493582072912,-0.6428054257775777,-0.8282360676855508,-1.3729550851921872,-1.1717466353894745,1,1,0,0,0,0,0,1,115000,106449
jackspi01,1991-08-29,2.4,33.3,27.3,85.7,8,13.0,4.4,1.1,0.0,37.2,Baylor University,2nd round,2013,70,Pierre Jackson,Point Guard,Right,180,1991,8,29,0.5263516543170285,-1.3022061301935963,0.39877370678496965,1.0254988652595278,-1.0465997592642442,0.16213778951790256,-0.6050664105012807,-0.9707736840330092,-0.6360504762149658,-1.0568046046369632,-2.509294729230623,-1.2860698800067327,1,1,0,0,0,0,0,1,1255498,631245
jacksre01,1990-04-16,4.4,42.9,33.3,85.9,530,16.1,12.9,3.0,28.2,47.9,Boston College,1st round,2011,75,Reggie Jackson,Point Guard,Right,208,1990,4,16,1.8663979856320272,-0.1160664457087575,0.7705948297743009,1.0382704187168519,0.5095262171068454,0.7425194128806051,1.098026402003665,-0.14062774759588967,0.31639741211332756,0.23039715608941186,-1.0888701741825784,-0.21905293024565606,1,1,0,0,0,0,0,1,50820652,25301968
jacksst02,1978-04-05,3.1,41.4,33.3,79.8,858,14.3,15.1,3.9,36.1,47.1,Butler County Community College,2nd round,1997,80,Stephen Jackson,Small Forward and Shooting Guard and Power Forward,Right,218,1978,4,5,0.995367870277278,-0.30140077140951355,0.7705948297743009,0.6487380382684745,1.4873218497691392,0.40552363157322946,1.5388268946520036,0.2525992749269564,0.5832179198365021,0.13415777210987012,0.3315543808654667,0.1620245518118713,1,0,1,1,1,0,1,1,68627254,38648749
jacobca01,1981-03-19,1.1,39.3,35.2,76.9,287,9.2,5.2,1.8,6.2,48.0,Stanford University,1st round,2002,78,Casey Jacobsen,Shooting Guard and Small Forward,Right,215,1981,3,19,-0.3446784610377203,-0.5608688273905722,0.8883381853875896,0.4635505131372796,-0.21487725465211016,-0.549297748797668,-0.4447753222655212,-0.6649304442930178,-0.4266470397739935,0.2424270790868548,-0.23661544115375133,0.04770130719461309,1,0,1,1,0,0,1,1,3892319,2414590
jacobsa01,1975-07-22,0.5,51.1,36.0,73.9,68,11.2,4.2,1.2,1.1,53.0,University of Minnesota,1st round,1998,76,Sam Jacobson,Point Guard,Right,215,1975,7,22,-0.7466923604322199,0.8970945347887093,0.9379143351195003,0.27197721127742214,-0.8677347045089466,-0.17485799178947306,-0.6451391825602207,-0.927081792641582,-0.5988982536205997,0.8439232289589929,-0.8047852631729693,0.04770130719461309,1,1,0,0,0,0,0,1,2071227,1420106
jamerda01,1967-08-13,0.7,39.2,27.7,86.0,90,12.0,3.4,0.9,0.2,41.3,Ohio University,1st round,1990,77,Dave Jamerson,Shooting Guard,Right,190,1967,8,13,-0.6126877273007201,-0.5732244491039552,0.423561781650925,1.0446561954455134,-0.8021508510986708,-0.025082088986194927,-0.8054302707959804,-1.058157466815864,-0.6292955266523538,-0.5635777617418106,-0.5207003521633603,-0.9049923979492053,1,0,1,0,0,0,0,1,3408000,2697847
jamesbe01,1985-02-07,0.1,49.7,0.0,68.0,92,13.8,2.2,2.3,1.9,49.7,Florida State University,2nd round,2012,82,Bernard James,Center,Left,240,1985,2,7,-1.0147016266952196,0.7241158308013371,-1.2930124028164887,-0.10478361571363119,-0.7961886826068275,0.3119136923211807,-1.0458669031496197,-0.44647098733588114,-0.5718784553701517,0.4469357700433821,0.8997242028846847,1.0003950123384315,1,0,0,0,0,1,0,0,2414585,1240052
jamesda01,1987-10-07,0.7,41.5,0.0,66.7,39,8.5,3.8,3.4,0.0,41.5,University of Texas at Austin,1st round,2010,79,Damion James,Small Forward,Right,225,1987,10,7,-0.6126877273007201,-0.28904514969612966,-1.2930124028164887,-0.1877987131862359,-0.9541861476406738,-0.6803516637505361,-0.7252847266781005,0.034139817969819665,-0.6360504762149658,-0.5395179157469248,0.04746946985585768,0.42877878925214047,1,0,0,1,0,0,1,0,2449658,1324609
jamesje01,1975-11-17,0.3,48.5,0.0,61.7,358,10.6,4.3,3.1,2.9,48.5,Florida Agricultural and Mechanical University,2nd round,1998,84,Jerome James,Center,Right,300,1975,11,17,-0.8806969935637197,0.575848370240732,-1.2930124028164887,-0.5070875496193317,-0.0032202731916745873,-0.2871899188919315,-0.6251027965307508,-0.0969358562044623,-0.5381037075570916,0.3025766940740686,1.4678940249039027,3.286859904683596,1,0,0,0,0,1,0,0,44755150,26582739
jamesle01,1984-12-30,7.2,50.4,34.3,73.6,1198,27.6,27.2,7.4,226.6,54.1,N/A,1st round,2003,80,LeBron James,Shooting Guard and Small Forward and Power Forward,Right,250,1984,12,30,3.742462849473025,0.8106051827950228,0.8325650169391895,0.25281988109143566,2.5008904933824927,2.8955480156777265,3.963229604217867,1.7818154736269134,7.017307378224441,0.9762523819308635,0.3315543808654667,1.3814724943959589,0,0,1,1,1,0,1,1,237020472,124740514
jamesti01,1976-12-26,0.3,32.9,33.3,65.2,43,6.3,1.6,1.1,0.0,33.5,University of Miami,1st round,1999,79,Tim James,Small Forward,Right,212,1976,12,26,-0.8806969935637197,-1.3516286170471312,0.7705948297743009,-0.28358536411616464,-0.9422618106569873,-1.0922353964595508,-1.1660852193264393,-0.9707736840330092,-0.6360504762149658,-1.5019117555423456,0.04746946985585768,-0.06662193742264512,1,0,0,1,0,0,1,0,2454892,1651470
jamisan01,1976-06-12,1.6,45.1,34.6,72.4,1083,18.1,18.5,7.5,87.8,48.5,University of North Carolina,1st round,1998,80,Antawn Jamison,Power Forward and Small Forward,Right,223,1976,6,12,-0.009666878208970739,0.15575723198568506,0.8511560730886564,0.17619056034749342,2.1580658051015056,1.1169591698888002,2.220064019653982,1.8255073650183407,2.3293723817717065,0.3025766940740686,0.3315543808654667,0.352563292840635,1,0,0,1,1,0,1,0,142545596,83902914
jaricma01,1978-10-12,3.6,40.4,34.4,73.0,447,12.0,7.1,2.7,12.1,45.3,N/A,2nd round,2000,79,Marko Jaric,Shooting Guard and Small Forward and Point Guard,Right,198,1978,10,12,1.3303794531060276,-0.4249569885433509,0.8387620356556785,0.21450522071946454,0.26209622469535027,-0.025082088986194927,-0.06408398770559229,-0.27170342177017165,-0.22737602767693918,-0.0823808418441001,0.04746946985585768,-0.6001304123031834,0,1,1,1,0,0,1,1,43650000,25083802
jawaina01,1986-10-10,0.5,43.5,0.0,68.4,45,10.2,2.8,2.4,0.2,43.5,Midland College,2nd round,2008,82,Nathan Jawai,Power Forward and Center,Right,280,1986,10,10,-0.7466923604322199,-0.0419327154284549,-1.2930124028164887,-0.07924050879898317,-0.936299642165144,-0.3620778702935706,-0.9256485869728001,-0.40277909594445377,-0.6292955266523538,-0.2989194557980695,0.8997242028846847,2.524704940568541,1,0,0,0,1,1,1,0,1178534,650860
jeffech01,1980-02-13,0.4,38.3,36.5,66.7,72,7.2,3.9,1.2,-0.5,44.9,"University of Arkansas, California State University, Fresno",1st round,2002,80,Chris Jefferies,Shooting Guard and Small Forward,Right,225,1980,2,13,-0.8136946769979698,-0.6844250445244096,0.9688994287019446,-0.1877987131862359,-0.8558103675252601,-0.9237375058058629,-0.7052483406486306,-0.927081792641582,-0.6529378501214957,-0.13050053383387097,0.3315543808654667,0.42877878925214047,1,0,1,1,0,0,1,1,1622160,1041398
jeffeal01,1985-01-04,1.5,49.9,12.1,71.1,915,20.6,15.7,8.4,71.0,49.9,N/A,1st round,2004,82,Al Jefferson,Power Forward and Center,Right,289,1985,1,4,-0.07666919477472071,0.7488270742281041,-0.5431731381213368,0.0931754628748878,1.6572436517866722,1.5850088661490438,1.6590452108288232,2.218734387541187,1.7619566185122975,0.4709956160382671,0.8997242028846847,2.8676746744203157,0,0,0,0,1,1,1,0,133019285,70040169
jeffeco01,1990-12-26,0.3,44.4,12.5,58.3,58,13.2,3.5,2.8,0.9,45.0,Baylor University,2nd round,2014,81,Cory Jefferson,Power Forward,Right,218,1990,12,26,-0.8806969935637197,0.06926787999199856,-0.5183850632553814,-0.7242039583938371,-0.8975455469681629,0.19958176521872192,-0.7853938847665104,-0.22801153037874444,-0.6056532031832118,-0.11847061083642806,0.6156392918750757,0.1620245518118713,1,0,0,0,1,0,1,0,928785,468476
jefferi01,1980-06-21,2.0,46.4,37.6,76.8,1181,14.4,12.6,4.0,83.0,51.1,University of Arizona,1st round,2001,79,Richard Jefferson,Small Forward,Right,233,1980,6,21,0.25834238805402887,0.3163803142596733,1.0370666345833222,0.4571647364086171,2.450212061201825,0.42424561942363914,1.0379172439152549,0.29629116631838376,2.167253592269018,0.6153546920075806,0.04746946985585768,0.7336407748981624,1,0,0,1,0,0,1,0,116009560,64352378
